task_id,stage_label,split_index,regime_id,regime_weights,shift_type,recurrence_of,parameter_distance,num_events,split,sequence_id,source
6,A_2_specialization,2,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00002,stream
6,A_2_specialization,3,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00003,stream
6,A_2_specialization,4,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00004,stream
6,A_2_specialization,5,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00005,stream
6,A_2_specialization,6,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00006,stream
6,A_2_specialization,7,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00007,stream
6,A_2_specialization,8,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00008,stream
6,A_2_specialization,9,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00009,stream
6,A_2_specialization,10,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00010,stream
6,A_2_specialization,11,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00011,stream
6,A_2_specialization,12,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00012,stream
6,A_2_specialization,13,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00013,stream
6,A_2_specialization,14,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00014,stream
6,A_2_specialization,15,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00015,stream
6,A_2_specialization,16,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00016,stream
6,A_2_specialization,17,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00017,stream
6,A_2_specialization,18,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00018,stream
6,A_2_specialization,19,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00019,stream
6,A_2_specialization,20,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00020,stream
6,A_2_specialization,21,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00021,stream
6,A_2_specialization,22,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00022,stream
6,A_2_specialization,23,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00023,stream
6,A_2_specialization,24,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00024,stream
6,A_2_specialization,25,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00025,stream
6,A_2_specialization,26,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00026,stream
6,A_2_specialization,27,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00027,stream
6,A_2_specialization,28,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00028,stream
6,A_2_specialization,29,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00029,stream
6,A_2_specialization,30,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00030,stream
6,A_2_specialization,31,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,val,task_06_val_00031,stream
6,A_2_specialization,0,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00000,stream
6,A_2_specialization,1,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00001,stream
6,A_2_specialization,2,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00002,stream
6,A_2_specialization,3,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00003,stream
6,A_2_specialization,4,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00004,stream
6,A_2_specialization,5,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00005,stream
6,A_2_specialization,6,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00006,stream
6,A_2_specialization,7,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00007,stream
6,A_2_specialization,8,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00008,stream
6,A_2_specialization,9,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00009,stream
6,A_2_specialization,10,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00010,stream
6,A_2_specialization,11,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00011,stream
6,A_2_specialization,12,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00012,stream
6,A_2_specialization,13,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00013,stream
6,A_2_specialization,14,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00014,stream
6,A_2_specialization,15,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00015,stream
6,A_2_specialization,16,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00016,stream
6,A_2_specialization,17,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00017,stream
6,A_2_specialization,18,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00018,stream
6,A_2_specialization,19,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00019,stream
6,A_2_specialization,20,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00020,stream
6,A_2_specialization,21,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00021,stream
6,A_2_specialization,22,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00022,stream
6,A_2_specialization,23,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00023,stream
6,A_2_specialization,24,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00024,stream
6,A_2_specialization,25,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00025,stream
6,A_2_specialization,26,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00026,stream
6,A_2_specialization,27,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00027,stream
6,A_2_specialization,28,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00028,stream
6,A_2_specialization,29,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00029,stream
6,A_2_specialization,30,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00030,stream
6,A_2_specialization,31,A_2,"{""A_2"":1.0}",specialization,A_1,0.12175143297091023,64,test,task_06_test_00031,stream
7,E_1_novel,0,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00000,stream
7,E_1_novel,1,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00001,stream
7,E_1_novel,2,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00002,stream
7,E_1_novel,3,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00003,stream
7,E_1_novel,4,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00004,stream
7,E_1_novel,5,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00005,stream
7,E_1_novel,6,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00006,stream
7,E_1_novel,7,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00007,stream
7,E_1_novel,8,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00008,stream
7,E_1_novel,9,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00009,stream
7,E_1_novel,10,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00010,stream
7,E_1_novel,11,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00011,stream
7,E_1_novel,12,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00012,stream
7,E_1_novel,13,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00013,stream
7,E_1_novel,14,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00014,stream
7,E_1_novel,15,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00015,stream
7,E_1_novel,16,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00016,stream
7,E_1_novel,17,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00017,stream
7,E_1_novel,18,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00018,stream
7,E_1_novel,19,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00019,stream
7,E_1_novel,20,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00020,stream
7,E_1_novel,21,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00021,stream
7,E_1_novel,22,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00022,stream
7,E_1_novel,23,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00023,stream
7,E_1_novel,24,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00024,stream
7,E_1_novel,25,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00025,stream
7,E_1_novel,26,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00026,stream
7,E_1_novel,27,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00027,stream
7,E_1_novel,28,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00028,stream
7,E_1_novel,29,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00029,stream
7,E_1_novel,30,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00030,stream
7,E_1_novel,31,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00031,stream
7,E_1_novel,32,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00032,stream
7,E_1_novel,33,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00033,stream
7,E_1_novel,34,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00034,stream
7,E_1_novel,35,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00035,stream
7,E_1_novel,36,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00036,stream
7,E_1_novel,37,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00037,stream
7,E_1_novel,38,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00038,stream
7,E_1_novel,39,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00039,stream
7,E_1_novel,40,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00040,stream
7,E_1_novel,41,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00041,stream
7,E_1_novel,42,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00042,stream
7,E_1_novel,43,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00043,stream
7,E_1_novel,44,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00044,stream
7,E_1_novel,45,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00045,stream
7,E_1_novel,46,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00046,stream
7,E_1_novel,47,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00047,stream
7,E_1_novel,48,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00048,stream
7,E_1_novel,49,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00049,stream
7,E_1_novel,50,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00050,stream
7,E_1_novel,51,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00051,stream
7,E_1_novel,52,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00052,stream
7,E_1_novel,53,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00053,stream
7,E_1_novel,54,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00054,stream
7,E_1_novel,55,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00055,stream
7,E_1_novel,56,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00056,stream
7,E_1_novel,57,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00057,stream
7,E_1_novel,58,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00058,stream
7,E_1_novel,59,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00059,stream
7,E_1_novel,60,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00060,stream
7,E_1_novel,61,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00061,stream
7,E_1_novel,62,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00062,stream
7,E_1_novel,63,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00063,stream
7,E_1_novel,64,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00064,stream
7,E_1_novel,65,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00065,stream
7,E_1_novel,66,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00066,stream
7,E_1_novel,67,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00067,stream
7,E_1_novel,68,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00068,stream
7,E_1_novel,69,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00069,stream
7,E_1_novel,70,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00070,stream
7,E_1_novel,71,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00071,stream
7,E_1_novel,72,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00072,stream
7,E_1_novel,73,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00073,stream
7,E_1_novel,74,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00074,stream
7,E_1_novel,75,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00075,stream
7,E_1_novel,76,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00076,stream
7,E_1_novel,77,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00077,stream
7,E_1_novel,78,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00078,stream
7,E_1_novel,79,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00079,stream
7,E_1_novel,80,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00080,stream
7,E_1_novel,81,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00081,stream
7,E_1_novel,82,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00082,stream
7,E_1_novel,83,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00083,stream
7,E_1_novel,84,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00084,stream
7,E_1_novel,85,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00085,stream
7,E_1_novel,86,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00086,stream
7,E_1_novel,87,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00087,stream
7,E_1_novel,88,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00088,stream
7,E_1_novel,89,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00089,stream
7,E_1_novel,90,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00090,stream
7,E_1_novel,91,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00091,stream
7,E_1_novel,92,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00092,stream
7,E_1_novel,93,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00093,stream
7,E_1_novel,94,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00094,stream
7,E_1_novel,95,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00095,stream
7,E_1_novel,96,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00096,stream
7,E_1_novel,97,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00097,stream
7,E_1_novel,98,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00098,stream
7,E_1_novel,99,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00099,stream
7,E_1_novel,100,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00100,stream
7,E_1_novel,101,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00101,stream
7,E_1_novel,102,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00102,stream
7,E_1_novel,103,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00103,stream
7,E_1_novel,104,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00104,stream
7,E_1_novel,105,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00105,stream
7,E_1_novel,106,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00106,stream
7,E_1_novel,107,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00107,stream
7,E_1_novel,108,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00108,stream
7,E_1_novel,109,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00109,stream
7,E_1_novel,110,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00110,stream
7,E_1_novel,111,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00111,stream
7,E_1_novel,112,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00112,stream
7,E_1_novel,113,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00113,stream
7,E_1_novel,114,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00114,stream
7,E_1_novel,115,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00115,stream
7,E_1_novel,116,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00116,stream
7,E_1_novel,117,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00117,stream
7,E_1_novel,118,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00118,stream
7,E_1_novel,119,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00119,stream
7,E_1_novel,120,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00120,stream
7,E_1_novel,121,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00121,stream
7,E_1_novel,122,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00122,stream
7,E_1_novel,123,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00123,stream
7,E_1_novel,124,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00124,stream
7,E_1_novel,125,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00125,stream
7,E_1_novel,126,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00126,stream
7,E_1_novel,127,E_1,"{""E_1"":1.0}",novel,,0.0,64,train,task_07_train_00127,stream
7,E_1_novel,0,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00000,stream
7,E_1_novel,1,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00001,stream
7,E_1_novel,2,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00002,stream
7,E_1_novel,3,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00003,stream
7,E_1_novel,4,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00004,stream
7,E_1_novel,5,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00005,stream
7,E_1_novel,6,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00006,stream
7,E_1_novel,7,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00007,stream
7,E_1_novel,8,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00008,stream
7,E_1_novel,9,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00009,stream
7,E_1_novel,10,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00010,stream
7,E_1_novel,11,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00011,stream
7,E_1_novel,12,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00012,stream
7,E_1_novel,13,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00013,stream
7,E_1_novel,14,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00014,stream
7,E_1_novel,15,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00015,stream
7,E_1_novel,16,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00016,stream
7,E_1_novel,17,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00017,stream
7,E_1_novel,18,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00018,stream
7,E_1_novel,19,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00019,stream
7,E_1_novel,20,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00020,stream
7,E_1_novel,21,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00021,stream
7,E_1_novel,22,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00022,stream
7,E_1_novel,23,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00023,stream
7,E_1_novel,24,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00024,stream
7,E_1_novel,25,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00025,stream
7,E_1_novel,26,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00026,stream
7,E_1_novel,27,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00027,stream
7,E_1_novel,28,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00028,stream
7,E_1_novel,29,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00029,stream
7,E_1_novel,30,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00030,stream
7,E_1_novel,31,E_1,"{""E_1"":1.0}",novel,,0.0,64,val,task_07_val_00031,stream
7,E_1_novel,0,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00000,stream
7,E_1_novel,1,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00001,stream
7,E_1_novel,2,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00002,stream
7,E_1_novel,3,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00003,stream
7,E_1_novel,4,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00004,stream
7,E_1_novel,5,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00005,stream
7,E_1_novel,6,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00006,stream
7,E_1_novel,7,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00007,stream
7,E_1_novel,8,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00008,stream
7,E_1_novel,9,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00009,stream
7,E_1_novel,10,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00010,stream
7,E_1_novel,11,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00011,stream
7,E_1_novel,12,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00012,stream
7,E_1_novel,13,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00013,stream
7,E_1_novel,14,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00014,stream
7,E_1_novel,15,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00015,stream
7,E_1_novel,16,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00016,stream
7,E_1_novel,17,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00017,stream
7,E_1_novel,18,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00018,stream
7,E_1_novel,19,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00019,stream
7,E_1_novel,20,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00020,stream
7,E_1_novel,21,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00021,stream
7,E_1_novel,22,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00022,stream
7,E_1_novel,23,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00023,stream
7,E_1_novel,24,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00024,stream
7,E_1_novel,25,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00025,stream
7,E_1_novel,26,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00026,stream
7,E_1_novel,27,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00027,stream
7,E_1_novel,28,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00028,stream
7,E_1_novel,29,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00029,stream
7,E_1_novel,30,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00030,stream
7,E_1_novel,31,E_1,"{""E_1"":1.0}",novel,,0.0,64,test,task_07_test_00031,stream
8,A_1_long_gap_recurrence,0,A_1,"{""A_1"":1.0}",long_gap_recurrence,A_1,0.0,64,train,task_08_train_00000,stream
