event_times,event_types,cluster
"4.673240,26.971795,27.088913,32.347824,40.366042,40.961639,41.007999,41.103501,80.170344,84.749389,85.936145,86.220702,86.321075,89.005109,96.409405,96.521028,118.641478,118.955692,119.351207,119.411702,119.576919,156.603121,160.712594,160.838894,161.023645,214.930731,233.188536,233.278035,251.999041,253.191598,253.236593,253.403787,253.409344,279.933240,279.952825,280.057503,280.105310,280.236991,304.378473,305.429008,305.542036,305.560228,305.744978,305.868282,306.014066,306.030832,306.057288,306.071164,306.254237,306.428025,306.475721,306.488478,306.492861,306.508694,306.510489,306.530686,306.570016,347.100722,364.818628,364.977676,365.051584,365.305768,373.528554,373.586689,373.651854,373.652123,373.677782,373.708779,373.719622,373.768190,373.834560,373.919164,377.770351,377.823773,377.854821,377.866677,377.970449,377.990749,378.662876,386.396541","2,1,7,4,6,2,1,1,3,6,2,1,7,7,5,3,5,3,1,7,0,0,4,5,5,3,2,1,1,6,2,1,7,5,3,6,6,2,6,0,4,5,5,3,3,6,6,2,6,1,7,2,1,1,2,0,7,2,6,2,1,7,3,6,2,1,7,2,7,0,0,0,5,3,6,3,6,2,1,7",7
"37.754580,43.922898,43.952303,44.074271,58.028844,70.666756,74.814068,77.579333,94.895239,99.684621,112.631256,114.182850,114.187532,114.239263,114.262875,114.304921,114.831083,115.498436,115.564490,115.648757,115.880563,119.667104,119.685681,135.858644,164.819470,164.826426,210.470499,210.559948,210.584222,215.741619,215.756883,215.772123,215.796820,215.820314,215.828123,215.880908,215.937344,215.952800,263.485544,294.906144,295.000706,295.066883,295.120941,295.131356,295.142019,295.183327,295.195887,295.197436,295.266929,295.289798,295.301844,295.337359,295.342738,295.342879,295.346898,295.348076,295.384920,295.386490,295.396144,295.414880,295.423714,295.427083,295.428401,295.446731,295.465961,295.470055,295.487187,295.592237,295.615004,295.622262,295.632231,295.641284,295.642567,295.647084,295.658166,295.658695,295.714209,295.757373,295.762805,295.765710","1,1,7,0,2,2,1,2,3,3,2,4,5,3,3,6,2,6,2,1,2,5,3,2,6,2,4,5,3,7,0,4,0,4,5,5,5,3,0,4,5,3,6,2,2,1,7,0,7,1,7,1,7,0,0,0,4,7,0,4,4,5,4,3,4,4,5,7,4,5,0,5,5,7,0,4,5,5,3,3",7
"5.159722,38.657585,38.784458,38.806095,38.855839,38.867145,38.880871,38.896524,49.202200,72.035084,72.125484,72.233946,72.360214,104.002887,134.758925,161.638935,182.663539,193.999040,200.349288,210.444509,210.444888,230.445697,230.918376,235.321597,235.351495,235.495047,245.027749,246.908322,246.936249,272.101030,272.244146,272.290478,272.387237,272.398340,272.492171,272.520578,272.551701,272.559537,272.565415,272.575466,272.643301,272.670783,272.684218,272.690853,272.808323,272.866865,272.880273,272.907222,272.931110,273.150091,273.188778,273.366578,273.440298,277.062290,277.278477,283.502782,326.544970,343.882885,347.074426,384.588118,384.813177,385.121770,385.136159,385.178635,389.158978,389.373954,389.392678,389.469408,389.772136,423.354251,423.355835,432.517685,432.729104,461.999478,462.040597,462.085754,462.575201,462.659864,467.538566,467.639643","5,0,4,5,3,6,5,3,7,1,7,7,0,6,2,2,6,6,4,1,7,2,1,5,3,3,5,0,4,1,7,7,0,4,5,5,3,3,6,6,6,2,4,2,1,2,5,1,1,3,1,7,0,2,1,6,3,1,1,1,7,7,0,0,0,4,5,5,5,5,3,5,3,3,6,2,6,2,0,4",7
"18.044116,47.954205,48.040426,48.272798,48.384890,51.126630,51.137901,51.165293,51.175029,51.201919,51.362911,59.500787,59.600790,59.628157,59.649873,59.707142,59.723193,59.754628,59.813717,59.903717,59.935020,60.051644,65.100125,65.258418,68.075107,88.314666,88.664675,88.682040,88.692651,88.842528,88.910470,88.951801,88.977205,88.984673,88.992533,89.056849,89.087244,141.964041,153.526088,164.336495,164.522374,164.627466,224.086396,228.873710,228.875722,228.896019,228.908893,228.927094,228.979800,228.984891,229.040879,229.082908,229.086269,229.092650,229.146557,229.197730,229.303680,229.379864,229.387805,229.398726,229.489351,229.583490,242.906984,242.980320,242.980740,243.015351,243.016055,243.036621,252.085133,268.966140,269.050057,269.078691,269.080575,269.083209,269.092189,269.113589,269.179425,269.380438,269.685599,274.447573","5,0,0,4,4,0,4,4,5,4,5,7,0,4,5,3,3,3,6,6,2,6,6,2,7,5,3,6,2,2,1,1,1,7,7,7,7,7,3,4,5,3,1,3,6,6,2,1,2,6,2,1,1,7,7,0,1,7,7,0,0,0,1,7,7,7,0,0,5,3,6,6,2,1,2,2,7,2,1,4",7
"4.333529,13.855022,13.910632,69.778135,69.794805,71.522059,110.183646,111.104459,111.154263,133.997521,134.051893,134.100471,134.135745,134.138071,134.197679,134.218985,134.291721,134.342938,134.471591,134.497370,134.701300,134.762839,134.764423,134.786781,134.789043,134.811096,134.832719,134.837045,134.873744,134.921748,134.949378,134.982705,135.083137,135.119123,135.273746,135.287924,135.292136,135.304649,135.310805,135.359656,135.375546,135.445019,135.457128,135.479729,135.533549,135.536246,135.557368,164.859680,169.629549,181.051590,181.056898,181.199956,181.239836,181.359135,181.398495,181.810651,186.487581,205.021917,241.296494,253.814361,260.900385,265.800809,267.080737,267.116270,267.127309,267.128945,267.234178,284.712476,285.368285,285.751898,285.868392,302.794457,315.419341,327.792976,327.802122,339.517862,339.665186,339.687638,339.695099,339.723402","1,0,4,4,5,2,6,4,5,6,2,1,7,0,4,0,4,5,3,5,6,2,2,1,6,2,6,2,1,2,1,7,1,0,7,7,0,0,4,0,0,5,4,5,5,2,3,5,5,0,4,5,3,3,6,5,6,2,3,4,0,5,6,2,1,2,2,5,3,6,2,4,5,3,6,3,6,2,2,2",7
"23.816443,23.834783,23.867748,23.938678,24.016908,24.075070,24.082788,24.091296,24.111738,41.299831,42.923652,45.637681,58.396801,58.463522,58.473553,58.557311,58.987740,59.024887,79.932379,79.972708,84.162096,84.251753,89.467326,89.667118,89.745495,89.997824,90.057759,90.108576,90.161667,90.172061,90.192058,90.195472,90.217961,90.240704,90.265989,90.297497,90.301562,90.615491,109.745957,124.453672,168.599774,168.621981,168.659320,168.739320,168.740108,168.753005,168.769618,168.785743,168.801224,168.877999,168.901807,168.905855,168.951653,169.087928,169.277802,169.353967,181.464866,181.584034,201.502531,201.584647,221.309908,237.793423,240.383743,242.053071,242.119201,242.173422,242.353786,242.357981,256.315158,269.335099,269.585333,270.566397,270.798413,270.966663,271.004059,271.112285,271.114923,291.676883,304.153248,313.056895","4,5,3,6,6,2,2,5,2,0,2,2,3,6,2,2,2,1,5,3,2,1,3,6,2,1,6,2,7,0,0,1,0,7,4,4,4,0,3,0,3,6,2,1,7,1,0,2,7,7,7,0,0,0,4,5,3,6,3,6,7,6,2,2,1,1,7,0,7,5,3,4,5,3,3,6,2,3,3,4",7
"1.891644,12.099083,12.130073,25.168977,25.213104,25.296746,37.995109,38.046300,38.062005,38.064590,38.150178,38.172690,38.191826,38.221526,38.382001,38.659248,38.705236,38.736623,45.410409,45.492488,69.567287,69.952741,86.465796,86.554733,86.598318,86.622290,89.411071,89.542630,89.557347,89.664159,89.746469,102.807803,119.772133,119.783740,135.584948,135.727688,135.758862,135.784467,135.834770,136.382507,136.393088,136.522803,136.551995,136.758148,141.953758,149.307363,149.561469,188.902839,273.146600,273.158296,273.235107,273.262765,273.389622,275.491528,275.521394,275.644553,295.062212,295.119099,295.223864,295.359142,295.416138,295.434520,295.443283,295.717671,295.863665,323.037382,324.957952,325.205066,325.292258,325.368662,325.952568,336.366923,338.527219,338.548201,338.590889,338.632930,338.833330,350.554664,357.348308,358.135547","5,5,3,0,4,5,3,6,6,2,2,1,7,1,7,0,2,4,1,7,4,3,3,6,2,2,0,4,5,5,3,3,0,4,6,2,1,7,7,5,7,0,4,4,3,6,2,1,5,3,3,6,2,1,7,0,5,3,6,2,2,2,1,2,1,4,5,3,6,2,6,0,2,1,7,7,7,2,2,3",7
"7.333279,12.079515,12.302093,12.437812,12.623801,12.629186,12.645722,12.704341,12.714293,12.727074,12.764594,12.810866,12.820198,12.850637,13.003119,13.046826,13.214384,13.768440,57.115442,58.419456,62.457851,62.470030,65.671909,75.813226,75.821427,126.671785,126.706795,137.631378,137.670903,139.566065,139.592944,142.476401,161.133419,161.255887,161.414378,161.488608,161.503838,161.535179,161.580346,162.384012,166.989032,167.220757,175.606652,175.713831,175.740188,184.584200,199.531480,206.922511,236.197938,284.914267,292.523857,292.614479,292.669244,292.704003,308.057022,308.502020,311.636761,320.807759,326.679828,335.379644,335.388077,344.788946,345.033369,345.595004,349.094583,349.095945,349.509430,372.934587,373.063556,373.087767,373.198639,373.210808,373.228408,373.272152,373.296113,373.350403,373.475267,373.488495,373.614276,373.844724","4,3,6,2,1,7,7,0,0,0,4,5,3,3,4,3,4,6,2,3,3,6,7,6,2,6,2,7,0,4,5,7,6,2,1,7,7,0,0,3,3,6,2,1,7,0,0,4,1,5,6,2,1,7,1,7,5,0,7,5,3,3,6,7,0,4,0,2,1,1,6,7,1,7,4,0,4,5,5,3",7
"12.768537,28.518032,28.575975,50.724060,71.127132,92.062289,92.135682,92.186756,92.227516,94.115297,115.063615,115.085579,117.694215,121.239151,121.248679,129.455367,129.515214,129.850057,146.777321,146.784489,146.877666,146.882139,146.901056,146.917587,146.934152,146.969347,146.971168,146.986282,147.098859,147.131996,147.296554,147.335883,147.445518,147.544105,164.330671,164.358994,164.427123,164.666809,164.670291,164.724495,164.957975,186.015276,186.069152,186.210417,186.592496,186.675900,186.678155,186.694394,186.715876,186.728648,186.745819,186.811214,186.907789,186.918826,186.970053,187.018353,187.071741,201.852858,233.429527,259.323636,259.491343,259.506706,259.551221,259.565352,259.604943,259.607510,259.609821,259.722462,259.753383,259.777198,259.822560,262.035286,265.182328,284.579492,284.730593,284.833230,284.858566,284.958555,285.058609,285.079245","6,3,6,5,3,3,6,2,2,1,3,6,7,2,1,2,1,1,0,4,4,4,5,3,4,5,3,5,6,3,2,6,1,7,5,3,3,6,2,2,2,1,7,7,0,4,4,5,5,3,5,3,6,3,6,2,2,2,0,4,5,3,3,3,3,6,6,6,6,2,1,6,1,2,1,7,0,4,0,4",7
"6.581812,27.425124,31.472319,44.486318,44.516383,44.528854,55.779891,59.484868,68.750799,69.353672,118.795002,118.899090,118.990624,119.018028,119.024119,119.041322,119.276877,137.396553,139.306297,147.635865,147.660407,147.730039,147.817341,160.995367,180.644260,192.452687,195.367482,210.788330,234.328803,234.415446,234.536863,234.553521,234.583951,234.665942,234.781052,234.782153,234.811804,234.830246,234.911679,234.921451,238.118419,243.079665,243.107842,243.126098,243.161158,243.364659,243.390249,243.419416,243.666646,243.724862,243.729311,243.784481,243.811105,243.845043,243.910973,243.928930,243.929174,243.930532,243.963548,244.011733,244.124103,244.341865,268.488116,281.518042,281.548539,281.612385,281.660441,281.756033,281.884128,281.906922,282.093281,295.227867,295.387306,295.689116,295.706654,295.858141,296.087393,305.566887,305.756200,305.760942","4,7,6,2,1,7,6,2,3,6,5,3,6,6,2,2,2,7,6,3,6,2,2,0,5,5,2,0,2,1,7,0,0,4,5,7,3,0,6,3,2,7,0,0,4,4,5,5,5,3,3,6,6,2,2,2,2,1,7,1,7,2,0,6,2,2,2,1,7,7,0,0,4,5,3,5,6,4,5,3",7
"10.912882,14.096041,16.230092,16.353096,16.582104,16.815984,16.970574,16.993394,17.019958,20.109753,33.085030,42.566345,83.560324,83.824635,86.901349,87.003013,91.224476,142.752233,153.741752,160.173837,179.704926,184.174977,189.252739,189.952525,189.968691,190.017904,190.024043,190.050844,198.953770,198.956509,198.968930,199.026581,199.072748,199.124789,199.161553,199.349819,199.940189,199.956604,221.595101,228.225854,228.312368,228.420738,228.445838,228.447130,228.496032,228.508133,228.510096,228.537549,228.630818,228.655901,228.759559,228.951318,243.845457,246.904509,247.002076,259.989100,261.968389,263.334083,263.636322,269.753928,269.775256,269.888134,269.906800,269.949534,289.772689,314.755454,315.690431,335.367808,378.455214,378.754612,378.762658,378.779062,378.811028,386.668858,386.701395,386.776079,386.864977,428.410679,428.587793,428.613430","2,6,2,1,7,7,0,4,4,2,5,3,1,7,3,6,1,5,3,3,6,2,0,4,5,3,3,6,6,2,1,1,7,0,0,0,4,5,2,6,2,1,7,7,7,7,0,7,0,4,5,4,5,0,4,0,7,3,6,4,6,2,1,1,7,4,7,7,2,1,7,1,7,2,1,7,7,3,6,2",7
"9.856204,25.738400,30.886939,30.905997,31.006132,35.772237,37.314939,37.351438,37.464785,37.476062,37.540990,37.671496,37.682578,37.764489,37.824377,42.915374,48.334768,60.020234,60.298015,60.472076,64.510606,64.851334,65.331331,75.261367,75.262972,75.276956,101.165014,101.414195,101.611240,113.339509,124.703199,124.705674,124.811874,126.775970,126.810795,126.884078,126.982762,127.067005,144.498557,144.515153,144.529474,147.489109,181.499265,181.592620,181.660367,181.670882,182.101894,183.719851,200.979469,208.096584,228.495673,238.895847,246.833562,264.413638,264.418018,264.424165,264.450304,268.420202,268.500923,293.923829,293.943263,294.055412,294.078266,294.236391,315.756798,315.824461,315.986462,316.215423,333.525127,333.604962,335.761300,345.495232,345.519329,358.141397,358.236260,358.332053,360.167146,360.342689,360.419155,360.479506","5,3,0,4,4,2,7,0,4,0,4,4,5,3,3,5,4,0,4,5,2,7,0,4,5,5,3,6,2,2,5,3,6,2,1,7,7,0,3,6,6,6,7,7,0,0,4,0,7,6,1,6,2,1,7,7,0,5,3,6,2,1,7,7,1,7,7,0,1,7,3,3,6,1,7,7,6,4,2,5",7
"10.665884,10.666103,10.684905,10.703818,10.755765,10.776610,10.812608,10.873933,10.878721,29.894658,33.744339,34.543029,38.750898,38.999587,39.173349,39.201707,39.240944,39.290500,39.321911,39.428075,42.586420,55.140738,73.018274,83.111314,84.094596,84.128268,84.207390,94.324384,94.356498,94.372808,94.433755,94.471888,94.476863,94.494245,94.527955,94.574879,94.618917,94.703337,94.709355,95.897677,100.961021,118.014781,118.131881,118.246034,118.400695,121.535618,122.962350,123.258833,123.346206,123.453372,123.488113,126.765540,126.948343,127.011817,127.112798,133.597990,133.620954,133.637313,133.669287,133.688963,133.716515,133.721077,133.742047,133.772320,133.777321,133.844311,133.863085,133.892129,134.020552,134.065833,137.209986,137.404889,145.673872,167.682896,167.707505,167.761672,167.787140,167.857944,167.885986,167.899339","6,4,2,5,2,3,1,6,3,3,5,7,3,6,5,3,3,3,2,3,0,6,2,6,0,4,4,0,4,5,3,6,2,2,1,3,1,7,5,5,1,3,2,1,7,3,2,1,7,7,0,0,4,5,5,6,2,2,1,1,1,7,7,1,7,2,0,7,0,4,2,1,3,7,0,0,4,4,4,5",7
"21.485056,28.042793,28.077324,28.200426,28.236757,52.260357,55.712095,56.799154,56.833643,56.865791,71.482601,71.568535,71.922404,71.945430,84.781334,84.835142,84.855128,86.778891,86.890559,97.994388,98.011263,98.203867,114.124251,119.358550,119.822982,144.671988,148.521095,148.524065,148.546475,148.569053,148.581550,148.736086,148.746253,148.769624,226.336653,249.302786,260.958724,260.965791,261.027489,271.967365,271.999776,272.062986,272.087291,272.318549,283.274663,283.280406,283.445058,283.445678,296.252029,306.709003,334.633094,341.265254,342.349675,346.762683,371.218072,371.219652,371.245852,371.385368,371.554080,382.407663,382.443572,390.141358,392.767114,407.660899,413.380339,413.384296,413.384853,413.388383,413.396049,413.424897,413.437923,413.476967,413.480072,413.580983,413.594164,413.639496,413.717799,413.824374,413.827102,413.873957","3,4,5,3,6,5,4,0,4,4,0,4,4,5,3,6,2,6,2,5,3,3,1,3,0,1,6,2,1,7,1,0,7,4,1,7,2,1,7,3,6,6,2,1,3,6,6,2,7,0,2,6,3,0,1,7,7,0,7,3,6,1,7,4,4,5,3,5,5,3,3,3,3,6,2,3,6,2,1,7",7
"11.696599,32.196044,32.239944,35.436755,51.270432,66.403433,72.381046,72.411464,72.494369,72.593712,72.739218,72.882885,73.306393,73.337729,74.884945,77.440206,77.589350,77.770110,82.330011,82.613415,91.938416,96.925267,96.958460,103.366359,117.067914,117.106417,117.151252,117.175198,117.264802,117.278047,138.185810,138.386186,172.965311,174.492206,176.609822,176.615561,187.516378,187.560647,187.581424,187.752994,224.685996,224.837906,224.903316,224.939086,225.245900,225.543084,225.562119,229.494533,236.343939,243.777440,258.732809,267.680177,267.751636,267.771430,272.443940,278.955449,279.949305,279.952573,280.336960,280.365751,280.433632,280.478084,280.576696,280.757534,280.768592,280.777588,280.809093,280.819068,280.864527,280.903382,280.938391,280.941808,280.948952,280.970562,280.971549,280.985053,280.985751,281.007857,281.065040,281.092791","7,1,7,5,6,0,3,6,2,6,6,2,2,1,7,4,5,3,4,5,7,1,7,1,4,5,3,6,2,3,0,4,2,3,3,6,4,5,3,6,3,6,2,1,7,2,1,0,5,4,4,1,7,7,0,7,1,7,0,4,5,3,6,3,4,5,5,5,3,3,6,3,6,2,6,3,2,2,2,2",7
"13.182281,18.929379,19.114877,34.143775,34.446592,34.476166,34.560820,39.093449,84.796948,84.983065,115.801601,115.839775,128.013166,147.094461,153.782831,153.812671,154.216294,157.928919,157.985317,157.987243,158.082804,163.591935,163.606027,163.907876,164.113057,171.516656,171.806862,174.091670,174.101221,177.267390,178.135972,202.144487,202.463863,203.169596,203.177202,203.222890,203.227658,203.338747,203.693616,203.814621,203.830102,203.836994,203.886276,203.904407,204.017866,204.072140,204.080578,204.155706,204.210773,204.256157,204.418036,204.515454,204.555202,204.732252,205.009452,205.132680,205.281604,205.319121,219.352341,219.390045,219.455853,222.885286,245.247618,261.707514,302.159952,302.234910,302.249920,312.850809,334.766863,339.157032,342.018362,373.375457,390.377533,390.603069,390.694687,390.704309,390.760618,390.772572,390.913090,391.088949","7,6,2,7,0,4,4,2,7,0,4,5,7,2,5,3,6,7,0,4,5,0,4,4,5,4,5,2,1,0,0,5,3,0,4,5,3,4,1,7,0,7,0,4,4,5,0,3,6,2,4,6,4,5,3,6,2,2,3,6,2,3,3,5,2,1,7,7,3,0,2,4,2,1,7,7,0,4,0,5",7
"26.289420,26.325326,26.326786,29.443842,29.591430,29.828795,29.906380,35.585586,35.807456,36.191313,45.774718,78.564765,78.660401,78.686869,78.730448,78.730504,78.770828,78.813472,78.826406,78.871461,78.950143,78.955164,79.083567,79.294944,79.706754,82.158550,82.232337,82.455955,84.815633,91.012280,91.789886,91.867668,105.459699,105.490184,110.198792,110.303923,112.000877,112.532500,112.564589,112.580990,113.182680,113.336810,113.449226,115.362004,115.405220,131.379154,131.386861,131.424984,131.479194,132.144615,132.427227,132.458210,185.587143,199.715629,213.164787,213.368008,213.454045,213.573185,213.642049,233.152443,233.191281,248.284222,248.370849,262.960833,262.984323,263.042529,263.132968,263.168610,263.178067,263.207353,263.260646,263.335890,263.438003,263.497127,263.621372,263.626000,263.690003,263.818881,263.912613,263.941965","3,6,2,5,3,6,2,1,7,0,7,3,6,2,2,1,1,7,7,0,6,2,2,1,7,4,5,5,2,2,3,6,6,2,4,5,0,4,5,5,0,4,5,0,4,3,6,2,6,2,1,7,2,5,2,1,7,0,0,1,7,2,1,2,1,7,0,4,0,1,5,5,7,3,3,6,2,1,6,7",7
"9.282173,9.351191,9.426452,33.381614,33.635214,33.732090,83.574765,83.951841,84.583249,84.609185,84.675343,84.714681,84.725552,84.740622,84.888199,84.900612,84.943280,84.981458,84.987020,95.785347,95.919263,95.943224,96.215862,96.256595,96.371824,96.432691,96.449157,96.467988,96.515585,96.532820,96.556505,96.599903,96.604696,96.693458,96.729716,96.754082,96.782031,96.840341,96.865988,101.482757,101.509949,132.684294,161.147249,185.382627,201.418050,209.898271,217.786696,217.855035,218.109094,251.053783,266.437499,266.454212,266.542338,266.811528,266.868094,266.936149,269.133870,269.202138,276.897686,276.946630,276.949943,276.990994,276.998667,313.268138,313.329819,326.673409,326.724604,326.848529,326.951736,326.958570,326.958800,327.016567,327.063609,327.067551,327.109083,327.112655,327.154291,327.290321,327.536688,327.547369","0,4,4,2,1,7,7,0,3,6,6,6,2,1,2,1,7,1,0,1,7,0,4,5,5,3,3,6,6,2,2,1,1,7,7,0,7,4,7,3,6,3,5,2,0,3,0,4,5,0,2,1,1,7,0,4,5,3,5,3,6,3,2,5,3,1,7,0,4,5,3,3,3,5,3,6,2,6,2,1",7
"14.670039,14.751429,15.007261,18.003159,37.313662,37.354765,37.527010,37.706995,42.128582,48.909958,48.938528,48.979532,48.999193,49.024208,49.063242,67.842437,68.749361,82.945718,82.978987,83.052406,83.123194,102.884128,103.972862,104.100862,104.128517,104.262942,104.337788,107.673716,107.751543,108.624686,110.286904,110.352018,114.562184,114.622901,118.029836,118.229839,118.294776,118.305144,149.475881,157.325653,157.551248,157.584740,157.673651,157.818933,157.879918,157.906227,157.918408,158.073776,168.234332,168.242504,168.311435,168.364611,168.383673,168.420096,168.430168,168.482312,168.486466,168.552744,168.582382,168.593966,168.622294,168.645008,168.712382,168.796803,168.801762,168.816400,168.824641,168.865672,169.071882,169.245040,170.179645,186.406311,186.500179,186.637852,193.688396,193.690887,193.702852,205.399845,208.867675,209.000629","6,2,1,0,1,7,0,4,5,1,7,7,0,0,0,3,1,1,7,7,7,2,7,0,4,5,3,1,7,0,7,0,0,4,6,2,1,1,2,2,1,7,0,7,0,4,0,0,4,5,3,3,6,5,2,6,3,3,6,6,2,2,2,2,1,6,7,2,2,1,6,4,5,3,6,2,2,5,6,2",7
"20.285479,22.535432,27.055469,35.969815,39.441357,45.382471,45.456923,45.550576,45.568063,57.435558,57.445622,57.528718,57.627101,57.643357,90.758787,90.773091,90.790307,90.877251,90.905495,90.944747,91.079774,99.324029,126.896390,127.054494,127.146004,127.252886,127.340914,127.341729,127.580474,133.525800,133.541658,133.548633,133.581077,147.462508,158.012237,175.180103,175.181261,175.342076,175.363579,189.909997,189.958862,200.128121,200.162735,200.168466,207.909234,208.205339,208.445893,208.553895,208.566902,208.607864,208.615690,208.662826,208.669783,208.670065,208.675348,208.677536,208.698796,208.701449,208.730277,208.738656,208.896684,231.697808,231.874031,232.922337,232.976809,277.394222,277.430321,277.497517,277.526394,277.553002,277.789397,288.643199,289.418932,294.263769,317.141950,317.229407,317.278338,317.387615,317.488465,317.528112","0,5,7,0,1,5,3,3,6,6,5,0,4,5,1,7,7,0,0,4,7,3,0,4,5,5,3,3,6,3,6,2,1,7,6,1,7,7,0,7,0,6,2,2,1,7,0,4,5,5,5,5,3,5,3,6,2,6,3,3,6,4,5,1,7,2,1,7,7,0,4,2,4,1,3,6,2,1,7,6",7
"9.967324,28.058638,63.933243,79.709515,80.110419,96.366709,96.382032,96.383171,96.451874,96.481619,96.532486,96.548075,96.599675,96.709149,96.751141,96.759656,101.650715,139.067811,139.149004,139.253641,141.558687,141.588593,141.630039,141.759400,142.001746,155.206083,155.213941,159.292352,159.331825,159.350213,159.361621,159.399189,191.603638,200.720072,200.732726,203.169607,227.538684,239.402210,259.416963,264.133110,313.647401,313.937491,313.944553,313.950371,313.959456,313.979809,313.999055,314.131276,314.160549,314.180676,314.286771,314.329735,314.401503,314.406135,314.441874,314.455451,314.516667,314.644684,314.692387,314.721574,314.748013,314.883268,314.908091,315.414639,315.586771,315.701674,315.863301,315.876626,315.915267,315.975086,316.001101,316.044820,316.095810,316.104897,316.155710,316.183419,340.489523,344.709075,344.716977,346.453380","4,7,1,4,7,7,0,4,5,5,3,3,6,3,6,2,4,4,5,3,7,0,4,4,4,6,2,2,1,7,7,1,1,6,2,2,3,7,5,0,0,4,5,3,6,3,2,6,2,6,5,3,6,6,2,2,2,2,2,1,2,2,1,7,6,0,4,0,5,5,5,3,3,3,3,5,4,4,5,3",7
"0.916955,1.074633,71.484971,71.524687,82.318347,82.334235,82.400628,105.410859,112.099029,112.115455,113.808517,113.854380,113.867014,113.912521,113.937356,113.943953,113.970102,114.012382,114.063862,114.196666,114.212043,114.335199,114.500702,128.923044,130.393004,143.754860,143.763343,165.486853,165.498848,165.508238,165.513029,165.570509,165.592260,165.686975,165.919887,181.783265,211.563421,211.592697,262.922674,263.236280,263.296728,263.303141,263.321852,263.331851,263.476041,264.836928,269.338544,269.357626,269.367193,269.388483,269.389243,269.467572,269.471321,269.485537,269.485577,269.553582,269.590645,269.650902,269.670779,269.738539,269.767244,269.790393,269.793130,269.833892,269.850714,269.851254,269.860001,269.870944,269.891405,269.900410,270.010793,270.078650,270.197119,270.389735,270.433822,270.446447,270.479979,270.564122,270.566200,270.687359","4,5,2,1,3,6,2,6,5,3,5,3,6,6,2,1,6,6,7,2,2,1,7,1,1,6,2,6,2,1,2,1,7,7,7,6,7,0,5,3,3,6,2,6,6,1,2,1,7,0,1,7,0,7,7,0,4,4,5,0,4,4,5,4,5,5,3,3,3,6,2,3,1,1,7,7,0,7,4,7",7
"29.571482,29.621501,30.834754,30.860015,40.296158,41.151902,41.187224,41.187747,41.202650,41.209996,41.299827,41.403159,41.481022,41.558978,41.764995,59.805280,59.968198,60.024572,60.263559,91.242351,91.252970,91.323807,91.353931,91.432878,91.514582,91.975796,92.050603,92.067379,92.116970,92.217140,92.218987,92.328068,92.503603,92.780747,93.241350,118.322511,118.700224,118.740954,154.445946,154.452392,154.454476,154.615954,154.691112,154.707782,154.726705,154.819458,154.993312,155.062359,155.077323,159.002868,159.304364,159.460155,159.485957,159.552831,159.765605,159.958782,159.986717,160.015642,160.020929,160.838153,193.720472,207.799468,219.937949,221.787810,222.037986,257.277227,265.542594,265.900700,269.302569,269.312747,269.320230,269.335054,269.343367,269.409249,269.649829,273.080938,275.955213,276.067750,276.122045,276.150142","2,1,1,7,1,6,2,1,2,7,1,7,1,0,4,2,1,1,2,4,5,5,5,5,3,3,6,2,2,1,7,0,6,2,6,3,2,1,3,6,6,2,6,2,2,1,2,7,1,2,1,7,7,0,4,5,3,6,6,5,2,0,2,4,0,3,1,7,6,3,6,2,2,6,2,0,5,3,3,6",7
"22.814019,44.527714,54.696436,54.727476,70.607264,70.676816,89.068149,89.150127,93.585620,101.964495,102.107971,102.412990,102.417820,102.520481,102.544766,104.689101,127.608373,183.826122,184.024638,184.038843,184.133456,184.147979,184.151126,184.194036,184.210861,184.277766,184.283832,184.443837,204.542932,217.750717,234.889904,235.876066,236.027951,236.054323,236.073704,236.106661,236.138651,236.151023,236.229563,236.313339,236.346222,236.349365,236.385116,236.395571,236.502079,236.508835,236.514934,243.979352,244.081284,244.161418,248.876323,256.147533,260.232893,260.479697,260.726984,264.785022,265.011024,265.396380,278.404173,281.044498,289.888090,302.028997,302.274018,302.294538,302.343095,302.359047,302.382285,302.434621,302.516910,302.528763,302.569506,302.684186,306.707328,338.357279,340.109552,347.411797,392.728920,392.867274,417.884754,418.025239","4,0,7,0,6,2,2,1,3,0,4,5,3,6,6,7,5,4,1,5,3,3,3,6,3,2,2,7,5,3,1,5,3,6,3,6,6,3,2,2,1,7,7,1,7,7,0,6,2,1,7,7,6,2,1,5,3,0,6,6,7,4,5,3,3,3,6,6,6,2,2,5,2,1,6,4,5,3,4,5",7
